"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
"500730489","12",22632,"Yy1","YY1 transcription factor"
"500730490","12",214663,"Slc25a29","solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29"
"500730493","12",104910,"Slc25a47","solute carrier family 25, member 47"
"500730494","12",22375,"Wars","tryptophanyl-tRNA synthetase"
"500730495","12",212198,"Wdr25","WD repeat domain 25"
"500730497","12",380785,"Begain","brain-enriched guanylate kinase-associated"
"500730499","12",111248,"Mif-ps7","macrophage migration inhibitory factor, pseudogene 7"
"500730500","12",13386,"Dlk1","delta-like 1 homolog (Drosophila)"
"500730503","12",17263,"Meg3","maternally expressed 3"
"500730511","12",751555,"Mir665","microRNA 665"
"500730514","12",353326,"Rtl1","retrotransposon-like 1"
"500730516","12",76880,"6430411K18Rik","RIKEN cDNA 6430411K18 gen"
"500730520","12",100316735,"Mir432","microRNA 432"
"500730523","12",75745,"Rian","RNA imprinted and accumulated in nucleus"
"500730525","12",100316669,"Mir1188","microRNA 1188"
"500730527","12",449562,"AF357425","snoRNA AF357425"
"500730528","12",449561,"AF357426","snoRNA AF357426"
"500730529","12",100861570,"DQ267100","snoRNA DQ267100"
"500730531","12",100861571,"DQ267101","snoRNA DQ267101"
"500730532","12",100303646,"AF357355","snoRNA AF357355"
"500730533","12",100861572,"DQ267102","snoRNA DQ267102"
"500730540","12",100316751,"Mir1197","microRNA 1197"
"500730541","12",723839,"Mir323","microRNA 323"
"500730564","12",100040724,"Mirg","miRNA containing gene"
"500730565","12",100124484,"Mir453","microRNA 453"
"500730573","12",723863,"Mir410","microRNA 410"
"500730574","12",100499517,"Mir3072","microRNA 3072"
"500730592","12",26931,"Ppp2r5c","protein phosphatase 2, regulatory subunit B'', gamma"
"500730594","12",319786,"B930059L03Rik","RIKEN cDNA B930059L03 gene"
"500730596","12",13424,"Dync1h1","dynein cytoplasmic 1 heavy chain 1"
"500730597","12",66323,"1700001K19Rik","RIKEN cDNA 1700001K19 gene"
"500730598","12",15519,"Hsp90aa1","heat shock protein 90, alpha (cytosolic), class A member 1"
"500730599","12",69641,"Wdr20","WD repeat domain 20"
"500730600","12",26448,"Mok","MOK protein kinase"
"500730601","12",66709,"4921507G05Rik","RIKEN cDNA 4921507G05 gene"
"500730602","12",72805,"Zfp839","zinc finger protein 839"
"500730603","12",100041649,"Mpc1-ps","mitochondrial pyruvate carrier 1, pseudogene"
"500730604","12",67236,"Cinp","cyclin-dependent kinase 2 interacting protein"
"500730605","12",104859,"Tecpr2","tectonin beta-propeller repeat containing 2"
"500730606","12",100503302,"Rps19-ps6","ribosomal protein S19, pseudogene 6"
"500730608","12",74251,"Ankrd9","ankyrin repeat domain 9"
"500730609","12",77878,"6030440G07Rik","RIKEN cDNA 6030440G07 gene"
"500730611","12",217864,"Rcor1","REST corepressor 1"
"500730612","12",78062,"4930595D18Rik","RIKEN cDNA 4930595D18 gene"
"500730613","12",22031,"Traf3","TNF receptor-associated factor 3"
"500730614","12",93835,"Amn","amnionless"
"500730615","12",100503323,"A230087F16Rik","RIKEN cDNA A230087F16 gene"
"500730616","12",217866,"Cdc42bpb","CDC42 binding protein kinase beta"
"500730617","12",380787,"A230065H16Rik","RIKEN cDNA A230065H16 gene"
"500730618","12",74190,"Exoc3l4","exocyst complex component 3-like 4"
"500730619","12",21928,"Tnfaip2","tumor necrosis factor, alpha-induced protein 2"
"500730624","12",217869,"Eif5","eukaryotic translation initiation factor 5"
"500730625","12",100316932,"Snora28","small nucleolar RNA, H/ACA box 28"
"500730626","12",100504687,"2810029C07Rik","RIKEN cDNA 2810029C07 gene"
"500730627","12",17169,"Mark3","MAP/microtubule affinity-regulating kinase 3"
"500730628","12",12709,"Ckb","creatine kinase, brain"
"500730629","12",328162,"Trmt61a","tRNA methyltransferase 61A"
"500730631","12",70369,"Bag5","BCL2-associated athanogene 5"
"500730632","12",68020,"Apopt1","apoptogenic, mitochondrial 1"
"500730633","12",16593,"Klc1","kinesin light chain 1"
"500730634","12",74335,"Xrcc3","X-ray repair complementing defective repair in Chinese hamster cells 3"
"500730635","12",68520,"Zfyve21","zinc finger, FYVE domain containing 21"
"500730636","12",21981,"Ppp1r13b","protein phosphatase 1, regulatory (inhibitor) subunit 13B"
"500730640","12",77675,"5033406O09Rik","RIKEN cDNA 5033406O09 gene"
"500730642","12",70257,"2010107E04Rik","RIKEN cDNA 2010107E04 gene"
"500730643","12",74691,"Tdrd9","tudor domain containing 9"
"500730644","12",217874,"Rd3l","retinal degeneration 3-like"
"500730645","12",104816,"Aspg","asparaginase homolog (S. cerevisiae)"
"500730649","12",668303,"Kif26a","kinesin family member 26A"
"500730656","12",319942,"A530016L24Rik","RIKEN cDNA A530016L24 gene"
"500730657","12",104885,"Tmem179","transmembrane protein 179"
"500730659","12",70435,"Inf2","inverted formin, FH2 and WH2 domain containing"
"500730661","12",11565,"Adssl1","adenylosuccinate synthetase like 1"
"500730663","12",30954,"Siva1","SIVA1, apoptosis-inducing factor"
"500730664","12",11651,"Akt1","thymoma viral proto-oncogene 1"
"500730667","12",382639,"Zbtb42","zinc finger and BTB domain containing 42"
"500730670","12",217882,"Cep170b","centrosomal protein 170B"
"500730673","12",104759,"Pld4","phospholipase D family, member 4"
"500730674","12",100041194,"Ahnak2","AHNAK nucleoprotein 2"
"500730675","12",217887,"BC022687","cDNA sequence BC022687"
"500730677","12",71963,"Cdca4","cell division cycle associated 4"
"500730682","12",16450,"Jag2","jagged 2"
"500730684","12",66174,"Nudt14","nudix (nucleoside diphosphate linked moiety X)-type motif 14"
"500730686","12",72308,"Brf1","BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae)"
"500730687","12",399566,"Btbd6","BTB (POZ) domain containing 6"
"500730688","12",217893,"Pacs2","phosphofurin acidic cluster sorting protein 2"
"500730689","12",75671,"Tex22","testis expressed gene 22"
"500730690","12",116870,"Mta1","metastasis associated 1"
"500730692","12",68337,"Crip2","cysteine rich protein 2"
"500730694","12",12925,"Crip1","cysteine-rich protein 1 (intestinal)"
"500730695","12",104732,"4930427A07Rik","RIKEN cDNA 4930427A07 gene"
"500730696","12",69195,"Tmem121","transmembrane protein 121"
"500730698","12",111507,"Igh","immunoglobulin heavy chain complex"
"500730700","12",404711,"Ighg2c","immunoglobulin heavy constant gamma 2C"
"500730701","12",16016,"Ighg2b","immunoglobulin heavy constant gamma 2B"
"500730708","12",16019,"Ighm","immunoglobulin heavy constant mu"
"500730709","12",777656,"Ighj4","immunoglobulin heavy joining 4"
"500730762","12",668405,"Rpl26-ps3","ribosomal protein L26, pseudogene 3"
"500730909","12",217924,"Rpl7a-ps2","ribosomal protein L7A, pseudogene 2"
"500730948","12",56220,"Zfp386","zinc finger protein 386 (Kruppel-like)"
"500730949","12",22355,"Vipr2","vasoactive intestinal peptide receptor 2"
"500730951","12",217935,"Wdr60","WD repeat domain 60"
"500730953","12",52635,"Esyt2","extended synaptotagmin-like protein 2"
"500730954","12",319545,"D430020J02Rik","RIKEN cDNA D430020J02 gene"
"500730955","12",76044,"Ncapg2","non-SMC condensin II complex, subunit G2"
"500730957","12",19276,"Ptprn2","protein tyrosine phosphatase, receptor type, N polypeptide 2"
"500730962","12",387171,"Mir153","microRNA 153"
"500730966","12",217944,"Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5"
"500730968","12",217946,"Cdca7l","cell division cycle associated 7 like"
"500730970","12",20688,"Sp4","trans-acting transcription factor 4"
"500730978","12",320145,"Sp8","trans-acting transcription factor 8"
"500730981","12",320910,"Itgb8","integrin beta 8"
"500730988","12",217951,"Tmem196","transmembrane protein 196"
"500730993","13",73266,"Speer6-ps1","spermatogenesis associated glutamate (E)-rich protein 6, pseudogene 1"
"500731002","13",76937,"2810429I04Rik","RIKEN cDNA 2810429I04 gene"
"500731003","13",73270,"1700024F13Rik","RIKEN cDNA 1700024F13 gene"
"500731005","13",14569,"Gdi2","guanosine diphosphate (GDP) dissociation inhibitor 2"
"500731006","13",105203,"Fam208b","family with sequence similarity 208, member B"
"500731008","13",142688,"Asb13","ankyrin repeat and SOCS box-containing 13"
"500731014","13",56349,"Net1","neuroepithelial cell transforming gene 1"
"500731015","13",238463,"Tubal3","tubulin, alpha-like 3"
"500731021","13",27384,"Akr1c13","aldo-keto reductase family 1, member C13"
"500731022","13",432720,"Akr1c19","aldo-keto reductase family 1, member C19"
"500731023","13",111002,"Marcksl1-ps4","MARCKS-like 1, pseudogene 4"
"500731028","13",116852,"Akr1c20","aldo-keto reductase family 1, member C20"
"500731030","13",77337,"Akr1c21","aldo-keto reductase family 1, member C21"
"500731031","13",56043,"Akr1e1","aldo-keto reductase family 1, member E1"
"500731032","13",432721,"Rpl29-ps2","ribosomal protein L29, pseudogene 2"
"500731041","13",23849,"Klf6","Kruppel-like factor 6"
"500731044","13",69617,"Pitrm1","pitrilysin metallepetidase 1"
"500731045","13",56421,"Pfkp","phosphofructokinase, platelet"
"500731057","13",94191,"Adarb2","adenosine deaminase, RNA-specific, B2"
"500731059","13",207615,"Wdr37","WD repeat domain 37"
"500731060","13",319554,"Idi1","isopentenyl-diphosphate delta isomerase"
"500731061","13",382723,"Rpl10a-ps2","ribosomal protein L10A, pseudogene 2"
"500731063","13",320581,"Idi2","isopentenyl-diphosphate delta isomerase 2"
"500731064","13",69237,"Gtpbp4","GTP binding protein 4"
"500731067","13",217980,"Larp4b","La ribonucleoprotein domain family, member 4B"
"500731070","13",208440,"Dip2c","DIP2 disco-interacting protein 2 homolog C (Drosophila)"
"500731074","13",66505,"Zmynd11","zinc finger, MYND domain containing 11"
"500731076","13",12671,"Chrm3","cholinergic receptor, muscarinic 3, cardiac"
"500731080","13",20191,"Ryr2","ryanodine receptor 2, cardiac"
"500731083","13",238505,"Mtr","5-methyltetrahydrofolate-homocysteine methyltransferase"
"500731084","13",11472,"Actn2","actinin alpha 2"
"500731088","13",217995,"Heatr1","HEAT repeat containing 1"
"500731090","13",56048,"Lgals8","lectin, galactose binding, soluble 8"
"500731091","13",171211,"Edaradd","EDAR (ectodysplasin-A receptor)-associated death domain"
"500731093","13",67475,"Ero1lb","ERO1-like beta (S. cerevisiae)"
"500731094","13",664862,"Gpr137b-ps","G protein-coupled receptor 137B, pseudogene"
"500731115","13",83924,"Gpr137b","G protein-coupled receptor 137B"
"500731119","13",17101,"Lyst","lysosomal trafficking regulator"
"500731120","13",14706,"Gng4","guanine nucleotide binding protein (G protein), gamma 4"
"500731124","13",97884,"B3galnt2","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2"
"500731126","13",70430,"Tbce","tubulin-specific chaperone E"
"500731127","13",14593,"Ggps1","geranylgeranyl diphosphate synthase 1"
"500731128","13",94246,"Arid4b","AT rich interactive domain 4B (RBP1-like)"
"500731130","13",94253,"Hecw1","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1"
"500731134","13",75398,"Mrpl32","mitochondrial ribosomal protein L32"
"500731135","13",19166,"Psma2","proteasome (prosome, macropain) subunit, alpha type 2"
"500731136","13",105351,"AW209491","expressed sequence AW209491"
"500731142","13",14634,"Gli3","GLI-Kruppel family member GLI3"
"500731143","13",71071,"4933412O06Rik","RIKEN cDNA 4933412O06 gene"
"500731144","13",328190,"A530046M15Rik","RIKEN cDNA A530046M15 gene"
"500731147","13",16323,"Inhba","inhibin beta-A"
"500731151","13",192136,"Sugct","succinyl-CoA glutarate-CoA transferase"
"500731154","13",66308,"Mplkip","M-phase specific PLK1 intereacting protein"
"500731155","13",69562,"Cdk13","cyclin-dependent kinase 13"
"500731156","13",100316665,"Mir466i","microRNA 466i"
"500731158","13",56044,"Rala","v-ral simian leukemia viral oncogene homolog A (ras related)"
"500731162","13",67008,"Yae1d1","Yae1 domain containing 1"
"500731163","13",22336,"Vdac3-ps1","voltage-dependent anion channel 3, pseudogene 1"
"500731166","13",218030,"Pou6f2","POU domain, class 6, transcription factor 2"
"500731168","13",218035,"Vps41","vacuolar protein sorting 41 (yeast)"
"500731169","13",218038,"Amph","amphiphysin"
"500731172","13",110067,"Tcrg","T cell receptor gamma chain"
"500731188","13",76205,"Stard3nl","STARD3 N-terminal like"
"500731191","13",319466,"9330199G10Rik","RIKEN cDNA 9330199G10 gene"
"500731193","13",105298,"Epdr1","ependymin related protein 1 (zebrafish)"
"500731194","13",20379,"Sfrp4","secreted frizzled-related protein 4"
"500731197","13",353346,"Gpr141","G protein-coupled receptor 141"
"500731200","13",140580,"Elmo1","engulfment and cell motility 1"
"500731204","13",27052,"Aoah","acyloxyacyl hydrolase"
"500731211","13",19720,"Trim27","tripartite motif-containing 27"
"500731215","13",75512,"Gpx6","glutathione peroxidase 6"
"500731218","13",22758,"Zscan12","zinc finger and SCAN domain containing 12"
"500731219","13",72739,"Zkscan3","zinc finger with KRAB and SCAN domains 3"
"500731221","13",319207,"Pgbd1","piggyBac transposable element derived 1"
"500731223","13",432731,"Zscan26","zinc finger and SCAN domain containing 26"
"500731224","13",100316752,"Mir1896","microRNA 1896"
"500731225","13",66707,"Nkapl","NFKB activating protein-like"
"500731227","13",544922,"Zkscan4","zinc finger with KRAB and SCAN domains 4"
"500731228","13",432732,"AK157302","cDNA sequence AK157302"
"500731230","13",100038371,"Zfp389","zinc finger protein 389"
"500731232","13",93681,"Zkscan8","zinc finger with KRAB and SCAN domains 8"
"500731233","13",258280,"Olfr1366","olfactory receptor 1366"
"500731238","13",218066,"Olfr11","olfactory receptor 11"
"500731242","13",319185,"Hist1h2bl","histone cluster 1, H2bl"
"500731243","13",319191,"Hist1h2ai","histone cluster 1, H2ai"
"500731244","13",319152,"Hist1h3h","histone cluster 1, H3h"
"500731245","13",319174,"Hist1h2aj","histone cluster 1, H2aj"
"500731246","13",319186,"Hist1h2bm","histone cluster 1, H2bm"
"500731247","13",319159,"Hist1h4j","histone cluster 1, H4j"
"500731248","13",319160,"Hist1h4k","histone cluster 1, H4k"
"500731249","13",319169,"Hist1h2ak","histone cluster 1, H2ak"
"500731250","13",319187,"Hist1h2bn","histone cluster 1, H2bn"
"500731251","13",56702,"Hist1h1b","histone cluster 1, H1b"
"500731252","13",319153,"Hist1h3i","histone cluster 1, H3i"
"500731253","13",319170,"Hist1h2an","histone cluster 1, H2an"
"500731254","13",319188,"Hist1h2bp","histone cluster 1, H2bp"
"500731256","13",665596,"Hist1h2bq","histone cluster 1, H2bq"
"500731257","13",665433,"Hist1h2ao","histone cluster 1, H2ao"
"500731258","13",100041230,"Hist1h4m","histone cluster 1, H4m"
"500731259","13",319161,"Hist1h4n","histone cluster 1, H4n"
"500731260","13",319171,"Hist1h2ap","histone cluster 1, H2ap"
"500731261","13",665622,"Hist1h2br","histone cluster 1 H2br"
"500731266","13",100316716,"Mir1983","microRNA 1983"
"500731270","13",193452,"Zfp184","zinc finger protein 184 (Kruppel-like)"
"500731275","13",319168,"Hist1h2ah","histone cluster 1, H2ah"
"500731276","13",319184,"Hist1h2bk","histone cluster 1, H2bk"
"500731277","13",319158,"Hist1h4i","histone cluster 1, H4i"
"500731278","13",319167,"Hist1h2ag","histone cluster 1, H2ag"
"500731279","13",319183,"Hist1h2bj","histone cluster 1, H2bj"
"500731288","13",100312527,"Vmn1r-ps97","vomeronasal 1 receptor, pseudogene 97"
"500731311","13",100312577,"Vmn1r-ps106","vomeronasal 1 receptor, pseudogene 106"
"500731318","13",171250,"Vmn1r206","vomeronasal 1 receptor 206"
"500731351","13",100040639,"Vmn1r-ps128","vomeronasal 1 receptor, pseudogene 128"
"500731365","13",100312563,"Vmn1r-ps135","vomeronasal 1 receptor, pseudogene 135"
"500731366","13",75322,"4930557F10Rik","RIKEN cDNA 4930557F10 gene"
"500731367","13",74061,"4933404K08Rik","RIKEN cDNA 4933404K08 gene"
"500731369","13",75887,"4930586N03Rik","RIKEN cDNA 4930586N03 gene"
"500731370","13",218100,"Zfp322a","zinc finger protein 322A"
"500731372","13",30946,"Abt1","activator of basal transcription 1"
"500731373","13",320842,"C230035I16Rik","RIKEN cDNA C230035I16 gene"
"500731375","13",12231,"Btn1a1","butyrophilin, subfamily 1, member A1"
"500731376","13",238555,"Btn2a2","butyrophilin, subfamily 2, member A2"
"500731378","13",69386,"Hist1h4h","histone cluster 1, H4h"
"500731380","13",97908,"Hist1h3g","histone cluster 1, H3g"
"500731381","13",319182,"Hist1h2bh","histone cluster 1, H2bh"
"500731382","13",260423,"Hist1h3f","histone cluster 1, H3f"
"500731383","13",319157,"Hist1h4f","histone cluster 1, H4f"
"500731384","13",14957,"Hist1h1d","histone cluster 1, H1d"
"500731385","13",319151,"Hist1h3e","histone cluster 1, H3e"
"500731386","13",319166,"Hist1h2ae","histone cluster 1, H2ae"
"500731387","13",319181,"Hist1h2bg","histone cluster 1, H2bg"
"500731388","13",319180,"Hist1h2bf","histone cluster 1, H2bf"
"500731389","13",319165,"Hist1h2ad","histone cluster 1, H2ad"
"500731390","13",319149,"Hist1h3d","histone cluster 1, H3d"
"500731391","13",319156,"Hist1h4d","histone cluster 1, H4d"
"500731392","13",319179,"Hist1h2be","histone cluster 1, H2be"
"500731394","13",50709,"Hist1h1e","histone cluster 1, H1e"
"500731395","13",319164,"Hist1h2ac","histone cluster 1, H2ac"
"500731396","13",68024,"Hist1h2bc","histone cluster 1, H2bc"
"500731397","13",107970,"Hist1h1t","histone cluster 1, H1t"
"500731398","13",319155,"Hist1h4c","histone cluster 1, H4c"
"500731399","13",15216,"Hfe","hemochromatosis"
"500731401","13",50708,"Hist1h1c","histone cluster 1, H1c"
"500731402","13",319148,"Hist1h3c","histone cluster 1, H3c"
"500731404","13",319178,"Hist1h2bb","histone cluster 1, H2bb"
"500731405","13",319172,"Hist1h2ab","histone cluster 1, H2ab"
"500731406","13",319150,"Hist1h3b","histone cluster 1, H3b"
"500731407","13",326620,"Hist1h4b","histone cluster 1, H4b"
"500731408","13",326619,"Hist1h4a","histone cluster 1, H4a"
"500731409","13",360198,"Hist1h3a","histone cluster 1, H3a"
"500731410","13",80838,"Hist1h1a","histone cluster 1, H1a"
"500731411","13",214158,"Trim38","tripartite motif-containing 38"
"500731413","13",218103,"Slc17a2","solute carrier family 17 (sodium phosphate), member 2"
"500731414","13",105355,"Slc17a3","solute carrier family 17 (sodium phosphate), member 3"
"500731415","13",20504,"Slc17a1","solute carrier family 17 (sodium phosphate), member 1"
"500731416","13",319848,"Slc17a4","solute carrier family 17 (sodium phosphate), member 4"
"500731417","13",20632,"Snrp1c-ps2","U1 small nuclear ribonucleoprotein 1C, pseudogene 2"
"500731421","13",214189,"Scgn","secretagogin, EF-hand calcium binding protein"
"500731422","13",68732,"Lrrc16a","leucine rich repeat containing 16A"
"500731426","13",12763,"Cmah","cytidine monophospho-N-acetylneuraminic acid hydroxylase"
"500731428","13",193385,"Fam65b","family with sequence similarity 65, member B"
"500731430","13",666145,"1700016G14Rik","RIKEN cDNA 1700016G14 gene"
"500731432","13",79555,"BC005537","cDNA sequence BC005537"
"500731433","13",66834,"Acot13","acyl-CoA thioesterase 13"
"500731434","13",56196,"Tdp2","tyrosyl-DNA phosphodiesterase 2"
"500731435","13",210108,"D130043K22Rik","RIKEN cDNA D130043K22 gene"
"500731436","13",73326,"4932702P03Rik","RIKEN cDNA 4932702P03 gene"
"500731437","13",214579,"Aldh5a1","aldhehyde dehydrogenase family 5, subfamily A1"
"500731438","13",493800,"9330162012Rik","cDNA RIKEN 9330162012 gene"
"500731439","13",14756,"Gpld1","glycosylphosphatidylinositol specific phospholipase D1"
"500731441","13",380836,"Mrs2","MRS2 magnesium homeostasis factor homolog (S. cerevisiae)"
"500731442","13",195208,"Dcdc2a","doublecortin domain containing 2a"
"500731443","13",22360,"Nrsn1","neurensin 1"
"500731488","13",72518,"2610307P16Rik","RIKEN cDNA 2610307P16 gene"
"500731496","13",20677,"Sox4","SRY (sex determining region Y)-box 4"
"500731498","13",77920,"A330102I10Rik","RIKEN cDNA A330102I10 gene"
"500731499","13",68916,"Cdkal1","CDK5 regulatory subunit associated protein 1-like 1"
"500731501","13",13557,"E2f3","E2F transcription factor 3"
"500731503","13",218121,"Mboat1","membrane bound O-acyltransferase domain containing 1"
"500731507","13",11607,"Agtr1a","angiotensin II receptor, type 1a"
"500731508","13",66694,"Uqcrfs1","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"
"500731512","13",105352,"Dusp22","dual specificity phosphatase 22"
"500731513","13",16364,"Irf4","interferon regulatory factor 4"
"500731514","13",66482,"Exoc2","exocyst complex component 2"
"500731515","13",210554,"Hus1b","Hus1 homolog b (S. pombe)"
"500731518","13",414126,"G630018N14Rik","RIKEN cDNA G630018N14 gene"
"500731519","13",15220,"Foxq1","forkhead box Q1"
"500731522","13",14238,"Foxf2","forkhead box F2"
"500731523","13",17300,"Foxc1","forkhead box C1"
"500731529","13",238564,"Mylk4","myosin light chain kinase family, member 4"
"500731530","13",78903,"Wrnip1","Werner helicase interacting protein 1"
"500731531","13",66222,"Serpinb1a","serine (or cysteine) peptidase inhibitor, clade B, member 1a"
"500731532","13",282665,"Serpinb1-ps1","serine (or cysteine) peptidase inhibitor, clade B, member 1, pseudogene"
"500731534","13",380839,"Serpinb1c","serine (or cysteine) peptidase inhibitor, clade B, member 1c"
"500731536","13",20708,"Serpinb6b","serine (or cysteine) peptidase inhibitor, clade B, member 6b"
"500731537","13",20723,"Serpinb9","serine (or cysteine) peptidase inhibitor, clade B, member 9"
"500731539","13",20706,"Serpinb9b","serine (or cysteine) peptidase inhibitor, clade B, member 9b"
"500731542","13",282663,"Serpinb1b","serine (or cysteine) peptidase inhibitor, clade B, member 1b"
"500731546","13",20726,"Serpinb9d","serine (or cysteine) peptidase inhibitor, clade B, member 9d"
"500731561","13",619864,"Vmn2r-ps94","vomeronasal 2, receptor, pseudogene 94"
"500731563","13",97848,"Serpinb6c","serine (or cysteine) peptidase inhibitor, clade B, member 6c"
"500731564","13",20719,"Serpinb6a","serine (or cysteine) peptidase inhibitor, clade B, member 6a"
"500731565","13",68808,"1110046J04Rik","RIKEN cDNA 1110046J04 gene"
"500731566","13",18105,"Nqo2","NAD(P)H dehydrogenase, quinone 2"
"500731568","13",19766,"Ripk1","receptor (TNFRSF)-interacting serine-threonine kinase 1"
"500731569","13",68021,"Bphl","biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)"
"500731570","13",22151,"Tubb2a","tubulin, beta 2A class IIA"
"500731571","13",432745,"4930447K03Rik","RIKEN cDNA 4930447K03 gene"
"500731572","13",73710,"Tubb2b","tubulin, beta 2B class IIB"
"500731575","13",69666,"Psmg4","proteasome (prosome, macropain) assembly chaperone 4"
"500731576","13",73102,"Slc22a23","solute carrier family 22, member 23"
"500731583","13",66895,"Pxdc1","PX domain containing 1"
"500731588","13",19134,"Prpf4b","PRP4 pre-mRNA processing factor 4 homolog B (yeast)"
"500731589","13",71864,"Fam217a","family with sequence similarity 217, member A"
"500731592","13",69123,"Eci3","enoyl-Coenzyme A delta isomerase 3"
"500731594","13",23986,"Eci2","enoyl-Coenzyme A delta isomerase 2"
"500731600","13",12593,"Cdyl","chromodomain protein, Y chromosome-like"
"500731601","13",208366,"Rpp40","ribonuclease P 40 subunit"
"500731603","13",76487,"Ppp1r3g","protein phosphatase 1, regulatory (inhibitor) subunit 3G"
"500731604","13",380840,"Lyrm4","LYR motif containing 4"
"500731607","13",69955,"Fars2","phenylalanine-tRNA synthetase 2 (mitochondrial)"
"500731611","13",68404,"Nrn1","neuritin 1"
"500731614","13",74145,"F13a1","coagulation factor XIII, A1 subunit"
"500731620","13",17084,"Ly86","lymphocyte antigen 86"
"500731629","13",100042802,"AI463229","expressed sequence AI463229"
"500731632","13",68750,"Rreb1","ras responsive element binding protein 1"
"500731635","13",107513,"Ssr1","signal sequence receptor, alpha"
"500731636","13",71213,"Cage1","cancer antigen 1"
"500731637","13",71340,"Riok1","RIO kinase 1 (yeast)"
"500731640","13",67797,"Snrnp48","small nuclear ribonucleoprotein 48 (U11/U12)"
"500731642","13",12161,"Bmp6","bone morphogenetic protein 6"
"500731643","13",75854,"4930579J19Rik","RIKEN cDNA 4930579J19 gene"
"500731644","13",105245,"Txndc5","thioredoxin domain containing 5"
"500731647","13",17828,"Bloc1s5","biogenesis of lysosomal organelles complex-1, subunit 5, muted"
"500731648","13",66143,"Eef1e1","eukaryotic translation elongation factor 1 epsilon 1"
"500731659","13",108652,"Slc35b3","solute carrier family 35, member B3"
"500731660","13",75958,"5033403F01Rik","RIKEN cDNA 5033403F01 gene"
"500731664","13",77753,"A230103O09Rik","RIKEN cDNA A230103O09 gene"
"500731668","13",21418,"Tfap2a","transcription factor AP-2, alpha"
"500731673","13",14538,"Gcnt2","glucosaminyl (N-acetyl) transferase 2, I-branching enzyme"
"500731677","13",68083,"Pak1ip1","PAK1 interacting protein 1"
"500731678","13",66154,"Tmem14c","transmembrane protein 14C"
"500731679","13",17152,"Mak","male germ cell-associated kinase"
"500731685","13",54326,"Elovl2","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2"
"500731686","13",268650,"Rps17-ps1","ribosomal protein S17, pseudogene 1"
"500731688","13",108934,"Smim13","small integral membrane protein 13"
"500731689","13",18003,"Nedd9","neural precursor cell expressed, developmentally down-regulated gene 9"
"500731693","13",621976,"Tmem170b","transmembrane protein 170B"
"500731700","13",110521,"Hivep1","human immunodeficiency virus type I enhancer binding protein 1"
"500731703","13",13614,"Edn1","endothelin 1"
"500731706","13",218194,"Phactr1","phosphatase and actin regulator 1"
"500731710","13",67046,"Tbc1d7","TBC1 domain family, member 7"
"500731712","13",328232,"Gfod1","glucose-fructose oxidoreductase domain containing 1"
"500731713","13",68346,"Sirt5","sirtuin 5"
"500731714","13",70078,"Nol7","nucleolar protein 7"
"500731715","13",56705,"Ranbp9","RAN binding protein 9"
"500731719","13",76137,"Mcur1","mitochondrial calcium uniporter regulator 1"
"500731720","13",328234,"Rnf182","ring finger protein 182"
"500731722","13",12522,"Cd83","CD83 antigen"
"500731730","13",100503592,"A330076C08Rik","RIKEN cDNA A330076C08 gene"
"500731739","13",16468,"Jarid2","jumonji, AT rich interactive domain 2"
"500731740","13",94245,"Dtnbp1","dystrobrevin binding protein 1"
"500731742","13",15508,"Hsp25-ps1","heat shock protein 25, pseudogene 1"
"500731747","13",218203,"Mylip","myosin regulatory light chain interacting protein"
"500731750","13",20238,"Atxn1","ataxin 1"
"500731751","13",76000,"5033430I15Rik","RIKEN cDNA 5033430I15 gene"
"500731753","13",380842,"Stmnd1","stathmin domain containing 1"
"500731754","13",666794,"Rbm24","RNA binding motif protein 24"
"500731756","13",67252,"Cap2","CAP, adenylate cyclase-associated protein, 2 (yeast)"
"500731758","13",97863,"C78339","expressed sequence C78339"
"500731759","13",218210,"Nup153","nucleoporin 153"
"500731760","13",16553,"Kif13a","kinesin family member 13A"
"500731761","13",105283,"E030046B03Rik","RIKEN cDNA E030046B03 gene"
"500731763","13",105193,"Nhlrc1","NHL repeat containing 1"
"500731764","13",22017,"Tpmt","thiopurine methyltransferase"
"500731766","13",218214,"Kdm1b","lysine (K)-specific demethylase 1B"
"500731767","13",110052,"Dek","DEK oncogene (DNA binding)"
"500731769","13",218215,"Rnf144b","ring finger protein 144B"
"500731770","13",319467,"A930002C04Rik","RIKEN cDNA A930002C04 gene"
"500731780","13",619327,"G630093K05Rik","RIKEN cDNA G630093K05 gene"
"500731783","13",320614,"A330033J07Rik","RIKEN cDNA A330033J07 gene"
"500731787","13",15904,"Id4","inhibitor of DNA binding 4"
"500731792","13",67911,"Zfp169","zinc finger protein 169"
"500731794","13",442803,"A830005F24Rik","RIKEN cDNA A830005F24 gene"
"500731795","13",387247,"Mirlet7d","microRNA let7d"
